Year,Month,EFPG_name,EFPG_code,Metroregion_name,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS
2014,2,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,120738566,17545263244,73892816,10834202308,11343,0.688,0.0019,0.682,0.992912059
2014,3,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,128808526,19174997742,79210208,11835855979,11425,0.672,0.0017,0.669,0.974260699
2014,4,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,115489799,16828720535,72425765,10624810244,11355,0.686,0.0014,0.682,0.985719864
2014,5,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,115449438,16894716611,73030835,10736586322,11333,0.683,0.0014,0.68,0.98390914
2014,6,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,113874582,16804393813,72412978,10778740469,11386,0.678,0.0015,0.672,0.98168681
2014,7,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,116869656,17343460211,75587743,11279413623,11302,0.674,0.0018,0.67,0.97527882
2014,8,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,118636441,17712981600,77630462,11653491342,11247,0.67,0.0015,0.666,0.970319131
2014,9,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,122284681,17649513222,73099489,10765934158,11193,0.693,0.0019,0.679,0.983763401
2014,10,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,127019089,18361950490,74432507,11003406536,11202,0.692,0.0022,0.676,0.991532471
2014,11,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,119580028,17140132426,69110634,10150088800,11214,0.698,0.0023,0.681,0.99749726
2014,12,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,119276011,17149093439,69274874,10219221398,11464,0.696,0.0021,0.678,0.99840898
2015,1,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,152304222,21965500682,91133851,13248009912,11856,0.693,0.0018,0.688,0.979774154
2015,2,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,125935075,18028209568,77381025,11156539258,11620,0.699,0.0016,0.694,0.992606877
2015,3,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,131878095,18878229936,80364274,11614761664,11633,0.699,0.0017,0.692,0.996725358
2015,4,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,122830625,17486569424,75024963,10769471590,11623,0.702,0.0022,0.697,1.005002825
2015,5,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124167198,18020466575,76758983,11188884212,11605,0.689,0.0016,0.686,0.992426781
2015,6,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,123369098,17850418040,76361113,11134951379,11579,0.691,0.0016,0.686,0.989270369
2015,7,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,126117759,18284956977,77548563,11312950244,11558,0.69,0.0017,0.685,0.98709711
2015,8,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,130031744,19052837131,80630850,11878364014,11570,0.682,0.0016,0.679,0.979248481
2015,9,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124205183,17784906419,76476290,11003283616,11624,0.698,0.0017,0.695,0.98566283
2015,10,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,125860890,17991374903,77379470,11112072793,11749,0.7,0.0016,0.696,0.997567536
2015,11,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,125888258,18103557712,73126587,10635107428,11774,0.695,0.0018,0.688,0.996136888
2015,12,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,140815455,20195841637,82102050,11951906615,11918,0.697,0.0020,0.687,0.991989824
2016,1,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,128928242,18478470443,79130747,11519600810,11454,0.698,0.0027,0.687,0.986002401
2016,2,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,127194549,18320189362,78163989,11400133114,11393,0.694,0.0035,0.686,0.992311405
2016,3,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,128480407,18513084731,81358692,11813630556,11410,0.694,0.0027,0.689,0.998065037
2016,4,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124136742,17971377219,79427283,11515622565,11417,0.691,0.0016,0.69,0.993011793
2016,5,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124786063,18034944600,79421339,11507539994,11488,0.692,0.0018,0.69,1.002631774
2016,6,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,115742495,16752568745,74053945,10803800581,11407,0.691,0.0020,0.685,0.994725817
2016,7,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,119937719,17343210876,76531280,11184768696,11412,0.692,0.0024,0.684,0.998996692
2016,8,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,125039287,18575612345,81380663,12218342531,11350,0.673,0.0020,0.666,0.977508372
2016,9,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,118013930,16997958596,75932070,11069848290,11366,0.694,0.0021,0.686,0.995900392
2016,10,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,120068791,17453260629,76818906,11284593239,11420,0.688,0.0021,0.681,0.995004333
2016,11,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,114381892,16670794554,70817437,10478280322,11329,0.686,0.0030,0.676,0.992904919
2016,12,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,122367735,17785615262,73173700,10884371378,11198,0.688,0.0042,0.672,0.990884207
2017,1,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,140386707,20568054836,78195681,11686665945,10524,0.683,0.0024,0.669,0.98466008
2017,2,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124758925,18099761187,71260771,10497218704,10516,0.689,0.0024,0.679,1.000411124
2017,3,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,137157605,19929893258,78980833,11648655245,10525,0.688,0.0024,0.678,1.002251847
2017,4,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,122799081,17837218195,72721373,10687589198,10462,0.688,0.0026,0.68,0.994270895
2017,5,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,126497699,18290900069,75371817,11071731943,10356,0.692,0.0028,0.681,1.004999493
2017,6,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,117753817,17361284256,73106948,10860612341,10347,0.678,0.0024,0.673,0.989381383
2017,7,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,116534803,17367569404,75522354,11291196814,10413,0.671,0.0023,0.669,0.979751419
2017,8,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,117415926,17592485028,78868884,11711323948,10279,0.667,0.0020,0.673,0.978612352
2017,9,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,109935314,16594861564,73091716,10848842074,10285,0.662,0.0023,0.674,0.978270709
2017,10,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,113883212,17292917814,75867333,11343890172,10324,0.659,0.0022,0.669,0.975053798
2017,11,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,103946480,15665380289,69157046,10302502652,10257,0.664,0.0022,0.671,0.974987191
2017,12,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,108975408,16731579252,71707681,10892558557,10230,0.651,0.0023,0.658,0.956999854
2018,1,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,131302832,20005476175,80535096,12167860054,10563,0.656,0.0027,0.662,0.958793232
2018,2,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,117116650,17784922627,72511243,10888641960,10575,0.659,0.0027,0.666,0.9693443
2018,3,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,124597056,18651407261,78495125,11706522275,10531,0.668,0.0029,0.671,0.974787106
2018,4,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,117095236,17518952323,73920029,10956643354,10563,0.668,0.0027,0.675,0.977014361
2018,5,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,117471734,17468398517,73523639,10792647802,10140,0.672,0.0030,0.681,0.983582185
2018,6,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,118500517,17616855869,73608685,10872701435,10434,0.673,0.0030,0.677,0.974406293
2018,7,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,120794724,17453657798,75976030,10923159102,10539,0.692,0.0028,0.696,0.98687519
2018,8,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,122517682,17494272588,78268480,11177170498,10401,0.7,0.0020,0.7,0.987255094
2018,9,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,112953735,15970617203,72020927,10178017490,10397,0.707,0.0021,0.708,0.996992463
2018,10,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,118212352,16839189156,75189187,10668254327,10366,0.702,0.0022,0.705,0.989784162
2018,11,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,111758845,16126949394,70695352,10142110218,10320,0.693,0.0022,0.697,0.977108289
2018,12,Whole-grain breakfast cereal,74000,Census Region 2: Midwest,2,110080856,15843081386,69609770,9963949421,10310,0.695,0.0021,0.699,0.977163518
2012,1,Whole-grain breakfast cereal,74000,Census Region 3: South,3,225000767,32223009665,163858338,23513833977,24405,0.698,0.0007,0.697,0.986687522
2012,2,Whole-grain breakfast cereal,74000,Census Region 3: South,3,199954533,28414166892,153875208,22261670695,24354,0.704,0.0008,0.691,1.00320239
2012,3,Whole-grain breakfast cereal,74000,Census Region 3: South,3,208147122,29636638454,161294674,23318958461,24258,0.702,0.0007,0.692,1.002199765
2012,4,Whole-grain breakfast cereal,74000,Census Region 3: South,3,189813651,26695687147,146534115,20914001180,24308,0.711,0.0007,0.701,1.002832872
2012,5,Whole-grain breakfast cereal,74000,Census Region 3: South,3,195048774,27300881584,150745507,21400468338,24231,0.714,0.0008,0.704,1.013479442
2012,6,Whole-grain breakfast cereal,74000,Census Region 3: South,3,190739919,27175562674,147749993,21331984431,24285,0.702,0.0006,0.693,1.004828071
2012,7,Whole-grain breakfast cereal,74000,Census Region 3: South,3,200160554,28250476928,154645108,22071237511,24404,0.709,0.0007,0.701,1.018863237
2012,8,Whole-grain breakfast cereal,74000,Census Region 3: South,3,209300034,30036057393,164136555,23833333815,24313,0.697,0.0007,0.689,0.992055256
2012,9,Whole-grain breakfast cereal,74000,Census Region 3: South,3,188166141,26931958869,147322494,21413571934,24311,0.699,0.0007,0.688,0.989263616
2012,10,Whole-grain breakfast cereal,74000,Census Region 3: South,3,192766223,27367396681,149054393,21430858388,24319,0.704,0.0008,0.696,0.992678175
2012,11,Whole-grain breakfast cereal,74000,Census Region 3: South,3,177263600,25224389034,135255999,19570842707,24385,0.703,0.0010,0.691,0.998948841
2012,12,Whole-grain breakfast cereal,74000,Census Region 3: South,3,210485555,29970426901,158630626,22865568744,24815,0.702,0.0008,0.694,0.996495527
2013,1,Whole-grain breakfast cereal,74000,Census Region 3: South,3,207935910,29810306651,156493654,22789613732,23680,0.698,0.0008,0.687,0.989084461
2013,2,Whole-grain breakfast cereal,74000,Census Region 3: South,3,188809477,26819661007,141677458,20443291324,23742,0.704,0.0008,0.693,0.997851549
2013,3,Whole-grain breakfast cereal,74000,Census Region 3: South,3,204417364,28822744835,154352674,22122470924,23806,0.709,0.0008,0.698,1.010900533
2013,4,Whole-grain breakfast cereal,74000,Census Region 3: South,3,191597177,27146260981,143246144,20642390106,23846,0.706,0.0008,0.694,1.004412081
2013,5,Whole-grain breakfast cereal,74000,Census Region 3: South,3,188171790,26189334201,140938366,19975065371,23827,0.719,0.0008,0.706,1.032188271
2013,6,Whole-grain breakfast cereal,74000,Census Region 3: South,3,189698037,26868478664,142455774,20554676779,23825,0.706,0.0009,0.693,1.007881896
2013,7,Whole-grain breakfast cereal,74000,Census Region 3: South,3,202328362,28434067900,152155314,21789780384,23818,0.712,0.0007,0.698,1.003687224
2013,8,Whole-grain breakfast cereal,74000,Census Region 3: South,3,207283777,29169960712,156444583,22442188180,23839,0.711,0.0009,0.697,1.004164602
2013,9,Whole-grain breakfast cereal,74000,Census Region 3: South,3,190549961,26907223970,143232289,20549076028,23904,0.708,0.0008,0.697,0.987721956
2013,10,Whole-grain breakfast cereal,74000,Census Region 3: South,3,193171711,27426199828,145773168,21125459644,23808,0.704,0.0009,0.69,0.98559662
2013,11,Whole-grain breakfast cereal,74000,Census Region 3: South,3,183185816,26036553705,133492449,19366522190,23820,0.704,0.0009,0.689,0.991873139
2013,12,Whole-grain breakfast cereal,74000,Census Region 3: South,3,181954187,25794603810,130600772,18869504312,24028,0.705,0.0012,0.692,0.99889252
2014,1,Whole-grain breakfast cereal,74000,Census Region 3: South,3,215540867,30405864919,157054936,22491130454,24656,0.709,0.0008,0.698,0.994373812
2014,2,Whole-grain breakfast cereal,74000,Census Region 3: South,3,194115742,27418358788,143155407,20520987223,24733,0.708,0.0009,0.698,0.998834053
2014,3,Whole-grain breakfast cereal,74000,Census Region 3: South,3,209499030,29509402418,155318278,22247608214,24844,0.71,0.0010,0.698,1.001060482
2014,4,Whole-grain breakfast cereal,74000,Census Region 3: South,3,190904526,26946016510,141265700,20292785478,24705,0.708,0.0014,0.696,0.992988201
2014,5,Whole-grain breakfast cereal,74000,Census Region 3: South,3,185922278,26315408779,139128520,19943767046,24677,0.707,0.0011,0.698,0.99860122
2014,6,Whole-grain breakfast cereal,74000,Census Region 3: South,3,184537988,26277535533,140219058,20256828483,24783,0.702,0.0008,0.692,0.996579573
2014,7,Whole-grain breakfast cereal,74000,Census Region 3: South,3,190727053,27274369795,145501611,21072233375,24666,0.699,0.0010,0.69,0.987477648
2014,8,Whole-grain breakfast cereal,74000,Census Region 3: South,3,196088715,28309908949,150720478,22050319995,24608,0.693,0.0008,0.684,0.978399083
2014,9,Whole-grain breakfast cereal,74000,Census Region 3: South,3,181224804,25999488085,139028239,20109674541,24454,0.697,0.0007,0.691,0.977025733
2014,10,Whole-grain breakfast cereal,74000,Census Region 3: South,3,187622885,26929142763,143817408,20841887343,24463,0.697,0.0010,0.69,0.98026515
2014,11,Whole-grain breakfast cereal,74000,Census Region 3: South,3,171383513,24111056165,130456760,18582875350,24409,0.711,0.0011,0.702,1.001507196
2014,12,Whole-grain breakfast cereal,74000,Census Region 3: South,3,174521831,24701907237,133013927,19058981750,24928,0.707,0.0011,0.698,0.998104288
2015,1,Whole-grain breakfast cereal,74000,Census Region 3: South,3,246002330,34426674193,168560800,23983111818,25327,0.715,0.0006,0.703,0.987605195
2015,2,Whole-grain breakfast cereal,74000,Census Region 3: South,3,213203094,29997730350,147315774,20988016101,25014,0.711,0.0007,0.702,0.989431565
2015,3,Whole-grain breakfast cereal,74000,Census Region 3: South,3,218477146,30597281285,152186323,21550938480,25038,0.714,0.0007,0.706,0.990849364
2015,4,Whole-grain breakfast cereal,74000,Census Region 3: South,3,203411397,28330327877,140683697,19844563922,24917,0.718,0.0008,0.709,0.999453946
2015,5,Whole-grain breakfast cereal,74000,Census Region 3: South,3,203278356,28552340939,140942586,20052826075,24914,0.712,0.0008,0.703,0.994691683
2015,6,Whole-grain breakfast cereal,74000,Census Region 3: South,3,205753124,29044743048,142654733,20462982600,24932,0.708,0.0008,0.697,0.987988898
2015,7,Whole-grain breakfast cereal,74000,Census Region 3: South,3,210446544,29639900987,145676072,20808082531,24936,0.71,0.0008,0.7,0.991994071
2015,8,Whole-grain breakfast cereal,74000,Census Region 3: South,3,214531496,30429127966,149883938,21469461526,24993,0.705,0.0009,0.698,0.983721606
2015,9,Whole-grain breakfast cereal,74000,Census Region 3: South,3,204700205,28550753330,140435831,19812592968,24984,0.717,0.0008,0.709,0.990335941
2015,10,Whole-grain breakfast cereal,74000,Census Region 3: South,3,211046426,29360366173,142871863,20159046925,24958,0.719,0.0008,0.709,1.002251867
2015,11,Whole-grain breakfast cereal,74000,Census Region 3: South,3,197094674,27728084121,132980072,18975638118,24956,0.711,0.0009,0.701,0.997410402
2015,12,Whole-grain breakfast cereal,74000,Census Region 3: South,3,223832703,31652481502,151470345,21676189589,25250,0.707,0.0009,0.699,0.986572881
2016,1,Whole-grain breakfast cereal,74000,Census Region 3: South,3,211113888,29615821410,152530341,21772124053,24900,0.713,0.0012,0.701,0.987554744
2016,2,Whole-grain breakfast cereal,74000,Census Region 3: South,3,206432549,29169975833,151058668,21715646304,24740,0.708,0.0013,0.696,0.988879516
2016,3,Whole-grain breakfast cereal,74000,Census Region 3: South,3,212455245,29943191663,157686123,22556755966,24756,0.71,0.0009,0.699,0.991816493
2016,4,Whole-grain breakfast cereal,74000,Census Region 3: South,3,202073861,28456575317,150797112,21584488964,24737,0.71,0.0009,0.699,0.990594071
2016,5,Whole-grain breakfast cereal,74000,Census Region 3: South,3,199356081,28075910037,149101528,21340295831,24811,0.71,0.0010,0.699,0.996279391
2016,6,Whole-grain breakfast cereal,74000,Census Region 3: South,3,193595933,27545152689,142999506,20675789011,24710,0.703,0.0010,0.692,0.985815016
2016,7,Whole-grain breakfast cereal,74000,Census Region 3: South,3,194140663,27758500915,145080230,21056227800,24648,0.699,0.0009,0.689,0.984663607
2016,8,Whole-grain breakfast cereal,74000,Census Region 3: South,3,201055770,29039580903,150684631,22138738867,24607,0.692,0.0010,0.681,0.976178561
2016,9,Whole-grain breakfast cereal,74000,Census Region 3: South,3,186935829,26576104763,140513817,20302701445,24463,0.703,0.0009,0.692,0.982239394
