fdc_id,nutrient_id,amount
345559,1162,0
345559,1079,0
345559,1089,1.61
345560,1093,370
345560,1003,12
345560,1253,45
345560,1162,0
345560,1079,0
345560,1257,0
345560,1005,1
345560,1004,7
345560,1258,2
345560,2000,1
345561,1162,0
345561,1005,1
345561,1257,0
345561,1093,410
345561,1004,8
345561,1258,2
345561,2000,1
345561,1003,11
345561,1079,0
345561,1253,45
345562,1257,0
345562,1079,0
345562,2000,0
345562,1162,0
345562,1093,750
345562,1258,3
345562,1005,2
345562,1003,20
345562,1253,70
345562,1004,10
345563,1003,12
345563,1093,470
345563,1005,1
345563,1162,0
345563,1253,45
345563,1258,2
345563,1079,0
345563,2000,0
345563,1257,0
345563,1004,7
345564,2000,0
345564,1079,0
345564,1093,470
345564,1003,12
345564,1005,1
345564,1253,45
345564,1162,0
345564,1257,0
345564,1004,7
345564,1258,2
345565,1093,54
345565,1253,71
345565,1004,12.5
345565,1003,20.54
345565,1258,3.12
345565,1089,1.29
345565,1162,0
345565,1005,0
345565,1087,18
345565,1104,0
345565,1079,0
345566,1258,1.79
345566,1253,80
345566,1093,94
345566,1003,20.54
345566,1004,5.36
345566,1005,0
345566,1162,0
345566,1089,1.61
345566,1087,36
345566,1079,0
345566,1104,0
345567,2000,0.89
345567,1005,1.79
345567,1258,0.89
345567,1004,2.68
345567,1253,54
345567,1003,19.64
345567,1093,598
345567,1257,0
345567,1162,0
345567,1087,18
345567,1089,0.96
345567,1079,0
345567,1104,0
345568,1004,6.25
345568,1003,19.64
345568,1253,71
345568,1005,0.89
345568,2000,0
345568,1093,536
345568,1258,2.23
345568,1257,0
345568,1162,0
345568,1104,0
345568,1079,0
345568,1087,18
345568,1089,1.61
345569,1258,2.23
345569,1093,76
345569,1003,19.64
345569,1004,7.14
345569,2000,0
345569,1257,0
345569,1253,71
345569,1089,1.61
345569,1104,0
345569,1005,0
345569,1079,0
345569,1087,0
345569,1162,0
345570,1253,62
345570,1093,49
345570,1004,0.89
345570,1003,25
345570,1162,0
345570,1087,0
345570,1089,1.29
345570,1258,0
345570,1079,0
345570,1104,0
345570,1005,0
345571,1091,61
345571,1292,2.1
345571,1253,0
345571,1084,1
345571,1079,1.2
345571,1007,1.1
345571,1162,0
345571,1177,64
345571,1051,12.8
345571,1003,3.7
345571,1258,3
345571,1095,0.3
345571,2000,31.6
345571,1165,0
345571,1087,9
345571,1167,3.8
345571,1257,0.1
345571,1093,318
345571,1104,962
345571,1082,0
345571,1178,0
345571,1089,3.5
345571,1110,0
345571,1175,0.38
345571,1166,0.33
345571,1004,9.4
345571,1092,46
345571,1005,73.1
345571,1293,3.5
345571,1124,0
345571,1090,9
345572,1166,0.34
345572,1090,14
345572,1178,0
345572,1005,69.2
345572,1177,75
345572,1257,0.2
345572,1253,0
345572,1084,1
345572,1165,0
345572,1104,1000
345572,1007,1.6
345572,1292,3.1
345572,1175,0.4
345572,1110,0
345572,1003,4.3
345572,1162,0
345572,2000,30.3
345572,1124,0
345572,1004,13.7
345572,1079,1.3
345572,1051,11.3
345572,1258,4.4
345572,1082,1
345572,1089,3.6
345572,1093,346
345572,1087,200
345572,1092,60
345572,1095,0.4
345572,1091,70
345572,1293,5.1
345572,1167,4
345573,1167,3.8
345573,1095,0.6
345573,1110,0
345573,1089,3.5
345573,1177,54
345573,1258,3.2
345573,1007,2.7
345573,1093,401
345573,1162,0
345573,1090,28
345573,1178,0.1
345573,1104,962
345573,1004,9.7
345573,1092,162
345573,1051,12.8
345573,1165,0
345573,1124,0
345573,1087,192
345573,1166,0.33
345573,1253,0
345573,1084,1
345573,1079,1.7
345573,1003,5.6
345573,1292,2.2
345573,2000,36.3
345573,1293,3.6
345573,1005,69.3
345573,1175,0.38
345573,1257,0.1
345573,1082,0
345573,1091,139
345574,1166,0.33
345574,1175,0.38
345574,1007,2.3
345574,1005,71.1
345574,1162,0
345574,1084,1
345574,1051,12.8
345574,1178,0
345574,1087,192
345574,1092,182
345574,2000,36.1
345574,1004,9.1
345574,1003,4.8
345574,1093,438
345574,1110,0
345574,1082,0
345574,1089,3.5
345574,1177,57
345574,1253,0
345574,1090,25
345574,1104,962
345574,1167,3.8
345574,1095,0.5
345574,1165,0
345574,1257,0.1
345574,1124,0
345574,1293,3.2
345574,1258,3.1
345574,1091,108
345574,1292,2
345574,1079,2
345575,1292,5.7
345575,1091,208
345575,1079,1.2
345575,1165,0
345575,1257,0.4
345575,1293,11.5
345575,1004,25
345575,1084,0
345575,1175,0.02
345575,1258,6.4
345575,1089,2.9
345575,1005,57.5
345575,1253,6
345575,1087,145
345575,1186,94
345575,2000,5.9
345575,1051,3
345575,1095,0.3
345575,1003,10.1
345575,1082,1
345575,1162,0
345575,1178,0
345575,1166,0.23
345575,1093,975
345575,1177,157
345575,1092,57
345575,1090,10
345575,1007,4.4
345576,1165,0
345576,1051,3
345576,1004,25.2
345576,1092,166
345576,1093,898
345576,1186,91
345576,1084,0
345576,1258,6.5
345576,1090,10
345576,1091,201
345576,1177,152
345576,1007,4.2
345576,1079,1.2
345576,1095,0.3
345576,1293,11.8
345576,1292,5.5
345576,1087,161
345576,1003,9.8
345576,1089,2.8
345576,1175,0.02
345576,1178,0
345576,2000,8
345576,1253,6
345576,1005,57.8
345576,1257,0.4
345576,1082,1
345576,1162,0
345576,1166,0.22
345577,1165,0
345577,1124,0
345577,2000,10.9
345577,1082,0
345577,1110,2
345577,1258,1.3
345577,1166,0.31
345577,1292,1.9
345577,1162,0
345577,1089,4.1
345577,1093,454
345577,1003,5
345577,1095,0.4
345577,1005,39.6
345577,1007,1.6
345577,1004,7.9
345577,1051,45.9
345577,1257,0.2
345577,1167,3.6
345577,1175,0.36
345577,1092,70
345577,1104,909
345577,1091,190
345577,1293,4.4
345577,1090,13
345577,1084,0
345577,1253,9
345577,1079,0.9
345577,1087,61
345577,1178,1.1
345577,1177,68
345578,1293,14.7
345578,1167,2.4
345578,1082,0
345578,1084,0
345578,1091,88
345578,1166,0.06
345578,1090,24
345578,1087,27
345578,1253,1
345578,1004,30.9
345578,1093,859
345578,1258,8.5
345578,1178,0
345578,1124,0
345578,1292,6.2
345578,1177,19
345578,1003,4.6
345578,1110,0
345578,1089,0.6
345578,1162,13
345578,1005,56.5
345578,1165,0
345578,1104,76
345578,1007,5.8
345578,1175,0.31
345578,1095,0.5
345578,1079,2.5
345578,2000,2.5
345578,1051,2.2
345578,1092,401
345578,1257,0
345579,1051,9
345579,1177,19
345579,1165,1
345579,1104,1
345579,1093,310
345579,1091,264
345579,1257,0.2
345579,1293,1.3
345579,1090,37
345579,1095,1
345579,1087,117
345579,1178,0
345579,1110,0
345579,1253,0
345579,1166,0.51
345579,1079,15.1
345579,1004,10.4
345579,1003,16.1
345579,1005,63.3
345579,1124,0
345579,1007,1.2
345579,1089,3
345579,1175,0.74
345579,2000,26.2
345579,1082,13
345579,1258,6.3
345579,1167,7.4
345579,1292,2.4
345579,1084,1
345579,1162,0
345579,1092,211
345580,1177,24
345580,1258,6.5
345580,1166,0.52
345580,1124,0
345580,1178,0
345580,1093,325
345580,1293,1.4
345580,1175,0.74
345580,1089,2.6
345580,1165,1
345580,1095,0.9
345580,1087,115
345580,2000,26.4
345580,1090,30
345580,1292,1.9
345580,1253,0
345580,1004,10.4
345580,1167,7.4
345580,1084,1
345580,1162,0
345580,1007,1.3
345580,1110,0
345580,1092,205
345580,1005,63
345580,1079,15
345580,1082,13
345580,1051,9
345580,1003,16.3
345580,1257,0.2
345580,1104,1
345580,1091,255
345581,1257,0.1
345581,1162,0
345581,1089,2.2
345581,1175,0.74
345581,1005,63.8
345581,1079,14.8
345581,1095,0.6
345581,1007,1.9
345581,1110,0
345581,2000,25.8
345581,1082,13
345581,1293,1.4
345581,1090,17
345581,1253,0
345581,1091,152
345581,1084,1
345581,1124,0
345581,1004,9
345581,1177,15
345581,1165,1
345581,1093,318
345581,1087,422
345581,1003,15.3
345581,1166,0.5
345581,1178,0
345581,1092,108
345581,1167,7.4
345581,1258,5.4
345581,1292,1.9
345581,1051,10
345581,1104,4
345582,1162,27
345582,1082,0
345582,1258,8.5
345582,1003,4.4
345582,1092,449
345582,1087,13
345582,2000,4.3
345582,1178,0
345582,1005,58
345582,1293,14.8
345582,1257,0
345582,1079,2.4
345582,1004,30.7
345582,1095,0.5
345582,1051,2.2
345582,1177,19
345582,1093,481
345582,1165,0
345582,1007,4.7
345582,1089,1.6
345582,1186,0
345582,1166,0.06
345582,1090,24
345582,1253,0
345582,1292,6.2
345582,1084,0
345582,1175,0.31
345582,1091,88
345583,1082,8
345583,1092,47
345583,1178,2.7
345583,1051,10
345583,1079,10
345583,1104,1667
345583,1124,13
345583,1003,18.8
345583,1258,10
345583,1005,54.9
345583,1293,0.4
345583,1090,4
345583,1177,178
345583,1093,320
345583,1004,13.3
345583,1089,6
345583,2000,32.4
345583,1110,40
345583,1165,0
345583,1167,8.9
345583,1084,0
345583,1087,303
345583,1166,0.76
345583,1091,98
345583,1162,1
345583,1007,3
345583,1257,0.2
345583,1253,32
345583,1095,5
345583,1292,1.2
345583,1175,0.89
345584,1292,1.3
345584,1178,2.7
345584,1084,1
345584,1293,0.4
345584,1090,29
345584,1051,10
345584,1093,334
345584,1258,9.9
345584,1257,0.1
345584,1253,31
345584,1162,1
345584,1091,126
345584,1082,8
345584,2000,33.3
345584,1166,0.76
345584,1007,3.6
345584,1079,10.3
345584,1165,0
345584,1089,6
345584,1177,178
345584,1095,5
345584,1004,12.9
345584,1124,13
345584,1005,54.6
345584,1175,0.89
345584,1167,8.9
345584,1003,18.9
345584,1104,1667
345584,1087,313
345584,1110,42
345584,1092,272
345585,1084,0
345585,1093,397
345585,1003,4.5
345585,1178,0
345585,1177,75
345585,1110,0
345585,1005,70.8
345585,1004,10.7
345585,1091,67
345585,1167,4
345585,1007,1.3
345585,1293,3.9
345585,1162,0
345585,1258,3.6
345585,1082,1
345585,2000,27.7
345585,1175,0.4
345585,1257,0.2
345585,1079,1.3
345585,1104,1000
345585,1292,2.3
345585,1166,0.34
345585,1089,3.6
345585,1090,8
345585,1051,12.8
345585,1092,57
345585,1087,200
345585,1253,0
345585,1165,0
345585,1124,0
345585,1095,0.4
345586,1175,0.04
345586,1051,7.5
345586,1091,33
345586,1257,0.2
345586,1162,0
345586,1092,66
345586,1293,2.3
345586,1004,11.5
345586,1292,3.4
345586,1082,0
345586,1095,0.4
345586,1089,3
345586,1258,3.8
345586,1087,21
345586,1177,281
345586,2000,38
345586,1079,0.5
345586,1007,1.4
345586,1178,0
345586,1186,167
345586,1084,0
345586,1090,11
345586,1253,1
345586,1166,0.67
345586,1165,0
345586,1093,423
345586,1003,3.3
345586,1005,76.3
345587,1124,0
345587,1005,73.1
345587,1007,1.1
345587,1177,64
345587,1084,1
345587,1104,962
345587,1082,0
345587,1091,61
345587,1090,9
345587,1166,0.33
345587,1092,46
345587,1110,0
345587,1003,3.7
345587,1089,3.5
345587,1165,0
345587,1178,0
345587,1095,0.3
345587,1258,3
345587,1079,1.2
345587,1257,0.1
345587,1292,2.1
345587,2000,31.7
345587,1175,0.38
345587,1087,9
345587,1167,3.8
345587,1093,317
345587,1004,9.4
345587,1253,0
345587,1051,12.8
345587,1162,0
345587,1293,3.5
345588,1005,69.2
345588,1124,0
345588,1082,1
345588,1092,60
345588,1104,1000
345588,1258,4.4
345588,1166,0.34
345588,1090,14
345588,1004,13.7
345588,1093,346
345588,1257,0.2
345588,1003,4.3
345588,1087,200
345588,1175,0.4
345588,1293,5.1
345588,1110,0
345588,1177,75
345588,1089,3.6
345588,1292,3.1
345588,1095,0.4
345588,1091,70
345588,1178,0
345588,1167,4
345588,1084,1
345588,1253,0
345588,2000,30.3
345588,1165,0
345588,1007,1.6
345588,1051,11.3
345588,1079,1.3
345588,1162,0
345589,1007,1.7
345589,1175,0.03
345589,1004,4.9
345589,1253,0
345589,1165,1
345589,1093,470
345589,1178,0
345589,1079,1.7
345589,1162,0
345589,1051,1.7
345589,1095,0.7
345589,1082,1
345589,1177,203
345589,1092,114
345589,1005,85.3
345589,1090,14
345589,1166,0.32
345589,1084,1
345589,1292,2.8
345589,1087,23
345589,1257,0.1
345589,1293,1
345589,1186,122
345589,1003,6.4
345589,2000,30.1
345589,1089,3.8
345589,1091,71
345589,1258,0.8
345590,1293,1.3
345590,1091,86
345590,1253,0
345590,1104,0
345590,1175,0
345590,1004,5
345590,1101,0
345590,1082,1
345590,1084,4
345590,1166,0.32
345590,1257,0.9
345590,1092,98
345590,1098,0.13
345590,1292,1.8
345590,1167,4.2
345590,1162,0
345590,1258,0.8
345590,1051,2
345590,1093,153
345590,1087,22
345590,1005,88
345590,1165,1
345590,1103,8
345590,1003,6
345590,1170,0.1
345590,1089,4
345590,1124,0
345590,1007,0.8
345590,1177,120
345590,2000,31
345590,1079,4.9
345590,1095,0.7
345590,1008,423
345590,1090,19
345590,1178,0
345591,1110,82
345591,1167,10.2
345591,1090,68
345591,1079,7
345591,1084,5
345591,2000,28.3
345591,1091,228
345591,1165,1
345591,1089,3.7
345591,1095,7.7
345591,1104,1531
345591,1092,215
345591,1003,8.7
345591,1004,5.7
345591,1162,6
345591,1087,33
345591,1178,12.2
345591,1166,0.87
345591,1082,2
345591,1005,80.9
345591,1007,1.2
345591,1177,816
345591,1124,0
345591,1175,4.08
345591,1051,3.5
345591,1093,257
345591,1292,2.5
345591,1258,1.4
345591,1253,0
345591,1257,0
345591,1293,1.6
345592,1124,0
345592,1162,20
345592,1095,5
345592,1092,98
345592,2000,30
345592,1084,1
345592,1253,0
345592,1091,52
345592,1292,0.1
345592,1093,352
345592,1165,1
345592,1258,0.7
345592,1079,0.8
345592,1178,5
345592,1082,0
345592,1089,6
345592,1005,90.4
345592,1293,0.3
345592,1166,1.42
345592,1167,16.7
345592,1175,1.67
345592,1003,3.9
345592,1257,0
345592,1177,333
345592,1004,1.2
345592,1090,28
345592,1007,2
345592,1110,133
345592,1051,2.5
345592,1087,7
345592,1104,1667
345593,1004,3.7
345593,1253,0
345593,1003,5.5
345593,1092,151
345593,1166,1.47
345593,1051,2.5
345593,1082,1
345593,1124,0
345593,1090,35
345593,1165,1
345593,1177,345
345593,1257,0
345593,1079,11
345593,1089,15.5
345593,1293,1.1
345593,1162,52
345593,1087,12
345593,1110,138
345593,1007,0.6
345593,1084,10
345593,1005,87.7
345593,1167,17.2
345593,1178,5.2
345593,1175,1.72
345593,1091,88
345593,1104,1724
345593,1093,517
345593,1292,0.6
345593,1258,1.8
345593,2000,34.5
345593,1095,5.2
345594,1124,0
345594,1003,23.6
345594,1095,0.4
345594,1007,4.6
345594,1175,0.53
345594,1110,0
345594,1084,3
345594,1092,269
345594,1293,3.8
345594,1091,230
345594,1292,1.8
345594,1082,0
345594,1165,5
345594,1051,54.6
345594,1178,4
345594,1258,1.1
345594,1087,31
345594,1257,0
345594,1167,5.3
345594,1004,7
345594,1104,16
345594,1079,2.9
345594,1005,10.2
345594,1177,4
345594,1253,1
345594,1162,0
345594,1093,669
345594,1090,17
345594,1166,0.34
345594,1089,5
345594,2000,1.3
345595,1292,6
345595,1253,50
345595,1090,15
345595,1089,1.3
345595,1175,0
345595,1091,23
345595,1079,2
345595,1165,0
345595,1258,14
345595,1003,4.7
345595,1293,0.8
345595,1166,0.04
345595,1004,22.8
345595,1092,127
345595,1007,0.8
345595,1084,1
345595,1005,69.2
345595,1095,0.2
345595,1186,0
345595,1162,0
345595,1082,1
345595,2000,32.4
345595,1093,278
345595,1087,28
345595,1051,2.5
345595,1177,1
345595,1257,0.8
345595,1178,0
345596,1104,962
345596,1257,0
345596,1087,46
345596,1093,226
345596,1004,5.5
345596,1090,76
345596,1110,77
345596,1167,13.5
345596,1292,1.9
345596,1051,3.5
345596,1079,9.5
345596,1089,8.7
345596,1082,5
345596,1007,2.3
345596,1095,1.7
345596,1177,269
345596,1003,11.8
345596,1165,1
345596,2000,17.5
345596,1162,0
345596,1258,1.2
345596,1253,0
345596,1124,0
345596,1293,2.1
345596,1091,240
345596,1175,1.35
345596,1084,5
345596,1005,76.9
345596,1092,297
345596,1166,1.14
345596,1178,4
345597,1079,1.3
345597,1177,1
345597,1257,0.8
345597,1051,2.5
345597,1003,4.8
345597,1178,0
345597,1084,1
345597,1007,0.8
345597,1091,73
345597,1004,21.6
345597,1186,0
345597,1292,5.4
345597,1293,0.8
345597,1253,66
345597,1095,0
345597,1166,0.02
345597,1093,269
345597,1089,0.7
345597,1005,70.3
345597,1092,61
345597,1165,0
345597,1082,1
345597,1175,0
345597,1090,0
345597,1162,1
345597,2000,31.9
345597,1087,16
345597,1258,13
345598,1092,411
345598,1007,4.6
345598,1004,31.7
345598,1165,0
345598,1087,38
345598,1079,2.5
345598,1089,0.7
345598,1162,13
345598,1104,30
345598,1082,0
345598,1084,0
345598,1253,1
345598,2000,2.8
345598,1177,19
345598,1005,57
345598,1090,24
345598,1110,0
345598,1178,0
345598,1167,2.4
345598,1003,4.5
345598,1293,14.9
345598,1166,0.09
345598,1124,0
345598,1051,2.2
345598,1175,0.31
345598,1257,0
345598,1292,6.3
345598,1258,9.2
345598,1095,0.5
345598,1093,311
345598,1091,95
345599,1258,9.4
345599,1084,0
345599,1293,15.1
345599,1095,0.5
345599,1124,0
345599,1051,2.2
345599,1104,30
345599,1167,2.3
345599,1175,0.3
345599,1091,93
345599,1253,1
345599,1082,0
345599,1165,0
345599,1092,399
345599,1007,5.5
345599,1003,4.4
345599,1292,6.3
345599,1090,24
345599,1087,43
345599,1166,0.09
345599,1162,13
345599,1004,32.2
345599,1079,2.4
345599,1178,0
345599,1177,19
345599,1089,0.6
345599,1110,1
345599,1005,55.7
345599,2000,3.1
345599,1257,0
345599,1093,654
345600,1293,15.1
345600,1003,4.4
345600,1087,43
345600,1177,19
345600,1090,24
345600,1089,0.6
345600,1104,30
345600,1166,0.09
345600,1253,1
345600,1178,0
345600,1124,0
345600,1092,399
345600,1051,2.2
345600,1165,0
345600,1095,0.5
345600,2000,3.1
345600,1257,0
345600,1162,13
345600,1258,9.4
345600,1292,6.3
345600,1093,654
345600,1084,0
345600,1091,93
345600,1005,55.7
345600,1167,2.3
345600,1110,1
345600,1082,0
345600,1004,32.2
345600,1079,2.4
345600,1007,5.5
345600,1175,0.3
345601,1258,9.4
345601,1104,30
345601,1167,2.3
345601,1162,13
345601,1089,0.6
345601,1091,93
345601,1257,0
345601,1082,0
345601,1166,0.09
345601,1292,6.3
345601,1079,2.4
345601,1007,5.5
345601,1095,0.5
345601,1253,1
345601,1090,24
345601,1093,654
345601,1177,19
345601,2000,3.1
345601,1293,15.1
345601,1165,0
345601,1175,0.3
345601,1005,55.7
345601,1003,4.4
345601,1084,0
345601,1178,0
345601,1110,1
345601,1124,0
345601,1087,43
345601,1092,399
345601,1004,32.2
345601,1051,2.2
345602,1253,1
345602,1092,399
345602,1165,0
345602,1258,9.4
345602,1124,0
345602,1104,30
345602,1167,2.3
345602,1003,4.4
345602,1292,6.3
345602,1005,55.7
345602,1091,93
345602,1178,0
345602,2000,3.1
345602,1079,2.4
345602,1293,15.1
345602,1051,2.2
345602,1162,13
345602,1004,32.2
345602,1257,0
345602,1087,43
345602,1093,654
345602,1090,24
345602,1166,0.09
345602,1095,0.5
345602,1110,1
345602,1084,0
345602,1177,19
345602,1175,0.3
345602,1007,5.5
345602,1082,0
345602,1089,0.6
345603,1162,0
345603,1005,76.9
345603,1104,962
345603,1087,46
345603,1124,0
345603,1110,77
345603,1095,1.7
345603,1177,269
345603,1258,1.2
345603,1293,2.1
345603,2000,17.5
345603,1084,5
345603,1004,5.5
345603,1175,1.35
345603,1093,226
345603,1051,3.5
345603,1090,76
345603,1166,1.14
345603,1082,5
345603,1089,8.7
345603,1007,2.3
345603,1079,9.5
345603,1091,240
345603,1003,11.8
345603,1165,1
345603,1253,0
345603,1178,4
345603,1257,0
345603,1167,13.5
345603,1092,297
345603,1292,1.9
345604,1007,1.1
345604,1253,6
345604,1292,6
345604,1051,2.5
345604,1186,189
345604,1092,180
345604,1079,3.5
345604,1091,78
345604,2000,31.8
345604,1084,1
345604,1293,7
345604,1082,1
345604,1093,369
345604,1095,0.6
345604,1089,4.3
345604,1177,315
345604,1090,39
345604,1005,68.2
345604,1178,0
345604,1087,21
345604,1004,23.8
345604,1165,0
345604,1258,9.3
345604,1003,4.4
345604,1175,0.03
345604,1257,0.3
345604,1162,0
345604,1166,0.19
345605,1166,0.33
345605,1258,2.1
345605,1084,0
345605,1293,7.7
345605,1079,2.9
345605,1090,25
345605,1091,102
345605,1165,1
345605,2000,5.5
345605,1087,38
345605,1257,0.2
345605,1292,3.1
345605,1007,2.4
345605,1089,4.2
345605,1253,0
345605,1051,2.3
345605,1004,13.3
345605,1175,0.04
345605,1186,101
345605,1082,0
345605,1092,154
345605,1162,2
345605,1177,169
345605,1005,73.2
345605,1003,8.8
345605,1095,0.9
345605,1178,0
345605,1093,809
345606,1166,0.33
345606,1165,1
345606,1004,13.4
345606,2000,5.1
345606,1051,2.3
345606,1084,0
345606,1079,2.9
345606,1003,8.6
345606,1090,25
345606,1178,0
345606,1089,4.1
345606,1095,0.9
345606,1007,2.4
345606,1092,154
345606,1186,101
345606,1258,2.1
345606,1082,0
345606,1175,0.04
345606,1093,802
345606,1257,0.2
345606,1005,73.3
345606,1091,102
345606,1292,3.1
345606,1293,7.7
345606,1087,36
345606,1177,169
345606,1162,1
345606,1253,0
345607,1089,0.6
345607,1084,0
345607,1253,0
345607,2000,1.3
345607,1178,0
345607,1258,8.9
345607,1092,422
345607,1091,93
345607,1165,0
345607,1004,32.3
345607,1292,6.5
345607,1082,1
345607,1087,10
345607,1007,4.7
345607,1257,0
345607,1177,20
345607,1003,4.3
345607,1005,56.5
345607,1093,541
345607,1166,0.06
345607,1079,2.5
345607,1186,0
345607,1175,0.33
345607,1293,15.5
345607,1095,0.5
345607,1162,28
345607,1051,2.2
345607,1090,25
345608,1090,24
345608,1165,0
345608,1005,57.2
345608,1178,0
345608,1162,26
345608,1091,94
345608,1258,8.7
345608,1177,19
345608,1293,14.7
345608,1079,2.4
345608,1166,0.08
345608,1092,409
345608,1087,30
345608,1082,0
345608,1095,0.5
345608,1004,31
345608,1003,4.4
345608,1253,1
345608,1093,579
345608,1186,0
345608,2000,2.8
345608,1089,0.6
345608,1084,0
345608,1292,6.2
345608,1175,0.31
345608,1051,2.2
345608,1007,5.2
345608,1257,0
345609,1093,644
345609,1090,22
345609,1175,0.32
345609,1089,0.7
345609,1162,26
345609,1258,9.4
345609,1178,0
345609,1177,21
345609,1091,97
345609,1004,32
345609,1165,0
345609,1293,14.8
345609,1095,0.5
345609,1092,453
345609,1079,2.4
345609,1051,2.2
345609,1082,0
345609,1005,55.8
345609,1007,5.3
345609,1166,0.07
345609,1186,0
345609,2000,3.1
345609,1292,6.2
345609,1003,4.7
345609,1253,1
345609,1257,0
345609,1084,0
345609,1087,40
345610,1051,2.5
345610,1177,357
345610,1178,5.4
345610,1257,0
345610,1167,17.9
345610,1095,5.4
345610,1089,16.1
345610,1162,54
345610,1003,5.2
345610,1090,28
345610,1005,87.8
345610,1166,1.52
345610,1092,130
345610,1091,72
345610,1110,143
345610,1165,1
345610,1082,2
345610,1175,1.79
345610,1093,523
345610,1258,1.9
345610,1124,0
345610,1084,9
345610,1007,0.8
345610,1253,0
345610,1004,3.7
345610,1292,0.6
345610,1293,1
345610,1079,11
345610,2000,35.7
345610,1087,15
345610,1104,1786
345611,1257,0
345611,1082,0
345611,1095,0.7
345611,1292,0.1
345611,1084,2
345611,1079,2.2
345611,2000,34.5
345611,1104,1724
345611,1004,0.3
345611,1003,5.4
345611,1166,1.47
345611,1165,1
345611,1110,138
345611,1091,70
345611,1258,0
345611,1177,345
345611,1178,5.2
345611,1175,1.72
345611,1090,28
345611,1093,512
345611,1293,0.2
345611,1253,0
345611,1167,17.2
345611,1051,2.8
345611,1007,3.3
345611,1005,88.2
345611,1162,21
345611,1092,121
345611,1087,4
345611,1089,15.5
345612,1079,1.3
345612,1166,0.33
345612,1104,962
345612,1092,54
345612,1178,0
345612,1087,12
345612,1257,0.1
345612,1084,0
345612,1167,3.8
345612,1292,2.1
345612,1124,0
345612,1003,4
345612,1082,1
345612,1162,0
345612,1051,12.8
345612,1090,6
345612,1091,46
345612,1095,0.3
345612,1005,72.8
345612,1004,9.7
345612,1253,0
345612,1177,63
345612,1175,0.38
345612,1110,0
345612,2000,31.4
345612,1293,3.6
345612,1089,3.5
345612,1165,0
345612,1007,0.8
345612,1258,3.1
345612,1093,323
345613,1257,0.1
345613,1162,0
345613,1293,3.5
345613,1104,962
345613,1124,0
345613,1110,0
345613,1003,3.8
345613,1258,3.1
345613,1089,3.5
345613,1084,0
345613,1253,0
345613,1079,1.2
345613,1178,0
345613,1082,0
345613,1005,72.9
345613,1292,2.1
345613,1092,46
345613,1087,10
345613,1166,0.33
345613,1167,3.8
345613,1093,323
345613,1177,58
345613,1175,0.38
345613,2000,31
345613,1007,1.1
345613,1091,56
345613,1095,0.3
345613,1165,0
345613,1090,8
345613,1004,9.5
345613,1051,12.8
345614,1167,12
345614,1166,1.02
345614,1091,51
345614,1177,240
345614,1003,10.2
345614,1292,0.5
345614,1089,10.8
345614,1293,1
345614,1007,2.9
345614,1253,0
345614,1257,0
345614,1093,387
345614,1178,3.6
345614,1090,21
345614,1124,0
345614,2000,34
345614,1175,1.2
345614,1162,12
345614,1258,0.3
345614,1095,0.5
345614,1005,82
345614,1051,3
345614,1087,36
345614,1084,3
345614,1079,2.6
345614,1104,1000
345614,1165,1
345614,1110,80
345614,1082,0
345614,1092,320
345614,1004,1.9
345615,1092,264
345615,2000,1
345615,1166,0.23
345615,1087,528
345615,1253,9
345615,1165,0
345615,1003,11.1
345615,1175,0.04
345615,1091,217
345615,1257,0.3
345615,1124,0
345615,1110,0
345615,1104,2381
345615,1084,1
345615,1090,52
345615,1292,3.3
345615,1082,1
345615,1162,1
345615,1258,4
345615,1177,88
345615,1095,1.9
345615,1004,17.3
345615,1079,6.2
345615,1005,66.1
345615,1093,746
345615,1051,2.5
345615,1167,4.6
345615,1178,0
345615,1089,5.1
345615,1007,3
345615,1293,8.2
345616,2000,1.1
345616,1104,38
345616,1292,4.36
345616,1293,1.8
345616,1087,19
345616,1253,3
345616,1258,2.8
345616,1089,4.3
345616,1051,3.8
345616,1005,72.5
345616,1257,2.2
345616,1079,4
345616,1177,200
345616,1004,11.2
345616,1093,740
345616,1162,0
345616,1003,10.5
345616,1007,2
345617,1162,0
345617,1293,6
345617,1165,0
345617,1089,2.2
345617,1090,12
345617,1292,3.2
345617,1177,302
345617,1004,25.6
345617,1079,1.8
345617,1166,0.2
345617,1095,0.3
345617,1178,0.1
345617,1093,317
345617,1186,181
345617,1092,111
345617,1084,1
345617,1253,1
345617,2000,35.2
345617,1087,28
345617,1091,104
345617,1082,1
345617,1051,1.8
345617,1003,3.2
345617,1007,1
345617,1005,68.4
345617,1175,0.03
345617,1258,15.6
345617,1257,0.2
345618,1093,16
345618,1167,0.1
345618,1091,7
345618,1253,0
345618,1258,0.2
345618,1292,0
345618,1110,0
345618,1089,0.2
345618,1092,1
345618,1051,19
345618,1087,9
345618,1124,0
345618,1079,0.3
345618,1004,0.3
345618,1166,0.01
345618,1095,0
345618,1162,192
345618,1082,0
345618,1104,878
345618,1178,0
345618,1257,0
345618,1007,2.1
345618,2000,51.8
345618,1084,0
345618,1175,0
345618,1177,0
345618,1090,0
345618,1165,0
345618,1003,3.3
345618,1005,75.3
345618,1293,0
345619,1293,0
345619,1093,16
345619,1175,0
345619,1095,0
345619,1124,0
345619,1051,19
345619,1165,0
345619,1167,0.1
345619,1084,0
345619,1079,0.2
345619,1253,0
345619,1007,2.1
345619,1087,8
